announcement_id,security_code,security_name,publish_date,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,status
1224636039,301498,乖宝宠物,2025-09-03,2025-09-09,2025-09-10,2025-09-10,0.25,2025年半年度权益分派实施公告,pdf/1224636039.pdf,6a2b8f0af678531d0c5c61102a53a268ccd6805f6d8ec51d0e2eeda84a1edd62,COMPLETE
1224636132,301300,远翔新材,2025-09-03,2025-09-10,2025-09-11,2025-09-11,0.4,2025年半年度权益分派实施公告,pdf/1224636132.pdf,b650cfd75190310a5298862808ebff03362ea86d87235a947dc2fdc9e97cbf18,COMPLETE
1224635922,603927,中科软,2025-09-04,2025-09-09,2025-09-10,2025-09-10,0.05,中科软2025年半年度权益分派实施公告,pdf/1224635922.pdf,a841b2033ebeb7238481ef4ab9090b2c01c8482e5463863fde5c936e3baf990f,COMPLETE
1224635930,301283,聚胶股份,2025-09-04,2025-09-09,2025-09-10,2025-09-10,0.2,2025年半年度权益分派实施公告,pdf/1224635930.pdf,624b81ddc9ffa7cab1e4d2c1a6361880e0a5d7917059853aa3db765ab1e97b54,COMPLETE
1224636104,300121,阳谷华泰,2025-09-04,2025-09-10,2025-09-11,2025-09-11,0.06999999999999999,2025年半年度权益分派实施公告,pdf/1224636104.pdf,89ca3fb001d3a98034e31e27a2b3b6f93a02896856a91691b788a0946ef0495c,COMPLETE
1224636260,002270,华明装备,2025-09-04,2025-09-09,2025-09-10,2025-09-10,0.2,2025年半年度权益分派实施公告,pdf/1224636260.pdf,ede34ac428bc842371ae92ac0ae2d568f4a62b0e6e9aa386e119cbe007d08490,COMPLETE
1224636291,605086,龙高股份,2025-09-04,2025-09-09,2025-09-10,2025-09-10,0.093,龙岩高岭土股份有限公司2025年半年度权益分派实施公告,pdf/1224636291.pdf,eab6b6c6134a2c34cc2a02209e1e6339978c821832e34861b6862e94dcafe290,COMPLETE
1224636310,688036,传音控股,2025-09-04,2025-09-10,2025-09-11,2025-09-11,0.8,传音控股2025年半年度权益分派实施公告,pdf/1224636310.pdf,5e6604ba947b9592a8fc962796857cdd68b7761ea6140efd9ee286b612021639,COMPLETE
1224636349,605090,九丰能源,2025-09-04,2025-09-09,2025-09-10,2025-09-10,0.402,2025年半年度权益分派实施公告,pdf/1224636349.pdf,4f6ea554463a7e5186411105948baac50d6e7cdb0b2e8ae6690350f5f3443476,COMPLETE
1224636457,300761,立华股份,2025-09-04,2025-09-09,2025-09-10,2025-09-10,0.1,2025年半年度权益分派实施公告,pdf/1224636457.pdf,1438c2ea196977bd0c195c3e4b5dda8b0bdeb7dc34ea840149dc19f58d0ece65,COMPLETE
